,st_case,fatals,persons,state,ve_total,doa,age,mod_year,mdrmanav,mdrdstrd,target,drunk_dr_0.0,drunk_dr_1.0,weather_blowingSand,weather_blowingSnow,weather_clear,weather_couldy,weather_crosswinds,weather_drizzle,weather_fog,weather_other,weather_rain,weather_sleet,weather_snow,weather_unknown,weather_unreported,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0,month_12.0,day_week_name_1_SAT,day_week_name_2_SUN,day_week_name_3_MON,day_week_name_4_TUE,day_week_name_5_WED,day_week_name_6_THU,day_week_name_7_FRI
13606,220391.0,1.0,1.0,18,1.0,7.0,5,6.0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13607,220393.0,1.0,1.0,18,1.0,7.0,5,5.0,0,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13608,220394.0,1.0,1.0,18,1.0,8.0,3,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13609,220395.0,1.0,9.0,18,4.0,0.0,5,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13610,220396.0,1.0,2.0,18,1.0,0.0,5,6.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13611,220397.0,1.0,1.0,18,1.0,0.0,6,6.0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13612,220398.0,1.0,2.0,18,1.0,7.0,6,6.0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13613,220399.0,1.0,1.0,18,1.0,7.0,4,6.0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13614,220401.0,1.0,2.0,18,2.0,0.0,6,6.0,2,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13615,220402.0,1.0,4.0,18,2.0,7.0,3,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13616,220403.0,1.0,2.0,18,1.0,7.0,6,5.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13617,220405.0,1.0,1.0,18,1.0,7.0,6,6.0,6,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13618,220406.0,1.0,1.0,18,2.0,7.0,6,6.0,0,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13619,220407.0,1.0,5.0,18,2.0,0.0,5,6.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13620,220408.0,1.0,1.0,18,1.0,7.0,4,6.0,9,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13621,220409.0,2.0,1.0,18,1.0,14.0,4,6.0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13622,220411.0,1.0,4.0,18,3.0,0.0,6,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13623,220412.0,1.0,3.0,18,2.0,7.0,4,6.0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13624,220413.0,1.0,3.0,18,2.0,7.0,6,6.0,2,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13625,220414.0,1.0,2.0,18,2.0,7.0,5,6.0,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13626,220415.0,1.0,2.0,18,1.0,0.0,6,1.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13627,220416.0,2.0,3.0,18,1.0,14.0,5,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13628,220417.0,1.0,6.0,18,1.0,7.0,0,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13629,220418.0,1.0,6.0,18,4.0,7.0,4,6.0,2,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13630,220419.0,1.0,4.0,18,3.0,7.0,5,6.0,2,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13631,220420.0,1.0,2.0,18,2.0,7.0,3,6.0,2,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13632,220421.0,1.0,3.0,18,1.0,0.0,5,6.0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13633,220422.0,1.0,3.0,18,2.0,7.0,3,6.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13634,220423.0,1.0,2.0,18,1.0,7.0,2,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13635,220424.0,1.0,3.0,18,2.0,7.0,5,6.0,2,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13636,220425.0,1.0,1.0,18,1.0,7.0,6,5.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13637,220426.0,1.0,10.0,18,3.0,7.0,3,6.0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13638,220427.0,1.0,1.0,18,1.0,0.0,2,5.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13639,220428.0,1.0,4.0,18,2.0,7.0,6,6.0,0,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13640,220429.0,1.0,2.0,18,1.0,0.0,4,5.0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13641,220430.0,1.0,3.0,18,2.0,0.0,5,6.0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13642,220431.0,1.0,1.0,18,1.0,7.0,5,5.0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13643,220432.0,1.0,2.0,18,2.0,7.0,6,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13644,220433.0,1.0,1.0,18,1.0,7.0,5,6.0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13645,220434.0,1.0,1.0,18,1.0,7.0,4,6.0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13646,220435.0,1.0,1.0,18,1.0,7.0,6,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13647,220436.0,1.0,2.0,18,1.0,7.0,6,0.0,0,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13648,220437.0,1.0,1.0,18,1.0,0.0,3,6.0,9,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13649,220438.0,1.0,1.0,18,1.0,0.0,5,6.0,9,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13650,220439.0,1.0,4.0,18,2.0,0.0,7,6.0,0,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13651,220440.0,1.0,7.0,18,5.0,0.0,5,6.0,0,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13652,220441.0,1.0,1.0,18,1.0,0.0,6,5.0,6,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13653,220443.0,1.0,1.0,18,1.0,0.0,5,6.0,9,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13654,220444.0,1.0,1.0,18,1.0,7.0,4,6.0,6,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13655,220445.0,1.0,2.0,18,2.0,0.0,6,6.0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13656,220446.0,1.0,1.0,18,1.0,0.0,6,6.0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13657,220447.0,1.0,1.0,18,1.0,7.0,5,6.0,9,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13658,220448.0,1.0,1.0,18,1.0,7.0,5,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13659,220449.0,1.0,2.0,18,2.0,0.0,6,5.0,2,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13660,220450.0,1.0,4.0,18,2.0,7.0,3,6.0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13661,220451.0,1.0,1.0,18,1.0,0.0,5,6.0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13662,220453.0,1.0,2.0,18,2.0,0.0,6,6.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13663,220454.0,1.0,4.0,18,2.0,0.0,5,6.0,2,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13664,220455.0,1.0,1.0,18,1.0,7.0,8,6.0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13665,220456.0,1.0,2.0,18,2.0,0.0,6,6.0,0,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13666,220457.0,1.0,1.0,18,1.0,7.0,2,6.0,0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13667,220458.0,1.0,2.0,18,1.0,0.0,5,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13668,220459.0,1.0,2.0,18,2.0,7.0,5,6.0,2,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13669,220460.0,1.0,3.0,18,2.0,7.0,7,6.0,2,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13670,220461.0,2.0,6.0,18,2.0,7.0,4,6.0,2,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13671,220462.0,1.0,2.0,18,2.0,0.0,6,6.0,0,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13672,220463.0,1.0,1.0,18,1.0,7.0,6,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13673,220464.0,1.0,1.0,18,1.0,7.0,7,4.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13674,220465.0,1.0,2.0,18,2.0,7.0,6,5.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13675,220466.0,2.0,2.0,18,2.0,14.0,6,6.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13676,220467.0,1.0,2.0,18,2.0,0.0,6,6.0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13677,220468.0,1.0,5.0,18,2.0,0.0,1,6.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13678,220469.0,1.0,1.0,18,3.0,7.0,6,5.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13679,220470.0,1.0,1.0,18,1.0,7.0,5,6.0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13680,220471.0,1.0,2.0,18,2.0,0.0,7,6.0,2,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13681,220472.0,2.0,2.0,18,1.0,14.0,4,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13682,220473.0,1.0,1.0,18,1.0,7.0,5,6.0,0,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13683,220474.0,1.0,2.0,18,2.0,7.0,6,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13684,220475.0,1.0,1.0,18,1.0,0.0,3,6.0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13685,220476.0,1.0,3.0,18,1.0,0.0,6,6.0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13686,220477.0,1.0,1.0,18,1.0,7.0,4,5.0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13687,220478.0,1.0,1.0,18,3.0,0.0,6,6.0,0,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13688,220479.0,1.0,2.0,18,2.0,7.0,5,6.0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13689,220480.0,1.0,3.0,18,3.0,0.0,6,6.0,7,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13690,220481.0,1.0,1.0,18,1.0,0.0,6,6.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13691,220482.0,1.0,1.0,18,1.0,7.0,6,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13692,220483.0,1.0,2.0,18,2.0,7.0,6,6.0,2,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13693,220484.0,1.0,2.0,18,1.0,7.0,3,6.0,6,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13694,220485.0,1.0,2.0,18,2.0,0.0,2,6.0,2,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13695,220486.0,1.0,2.0,18,1.0,0.0,5,5.0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13696,220487.0,1.0,1.0,18,1.0,7.0,4,5.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13697,220488.0,2.0,4.0,18,2.0,14.0,3,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13698,220489.0,1.0,4.0,18,1.0,0.0,1,5.0,0,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13699,220490.0,1.0,1.0,18,1.0,0.0,4,5.0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13700,220491.0,1.0,1.0,18,1.0,7.0,5,6.0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13701,220492.0,2.0,4.0,18,2.0,14.0,1,6.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13702,220493.0,1.0,1.0,18,2.0,7.0,6,6.0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13703,220494.0,3.0,5.0,18,2.0,21.0,4,5.0,2,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13704,220495.0,1.0,4.0,18,4.0,7.0,6,6.0,2,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13705,220496.0,1.0,1.0,18,1.0,0.0,6,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13706,220497.0,1.0,2.0,18,2.0,7.0,5,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13707,220498.0,1.0,3.0,18,1.0,7.0,2,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13708,220499.0,1.0,1.0,18,1.0,0.0,6,3.0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13709,220500.0,1.0,3.0,18,2.0,7.0,3,5.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13710,220501.0,1.0,3.0,18,2.0,7.0,6,6.0,2,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13711,220502.0,1.0,5.0,18,2.0,0.0,3,5.0,0,20,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13712,220503.0,1.0,2.0,18,2.0,7.0,5,6.0,2,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13713,220504.0,1.0,3.0,18,2.0,7.0,2,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13714,220505.0,1.0,2.0,18,2.0,0.0,6,5.0,2,17,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13715,220506.0,1.0,3.0,18,2.0,0.0,6,6.0,9,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
13716,220507.0,1.0,1.0,18,1.0,0.0,2,6.0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13717,220508.0,1.0,1.0,18,1.0,0.0,2,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13719,220510.0,1.0,3.0,18,2.0,0.0,3,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13720,220511.0,1.0,2.0,18,2.0,7.0,6,6.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13721,220512.0,1.0,2.0,18,1.0,0.0,4,6.0,7,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13722,220513.0,1.0,1.0,18,1.0,7.0,3,5.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13723,220514.0,2.0,3.0,18,2.0,14.0,3,5.0,2,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13724,220515.0,1.0,1.0,18,1.0,7.0,2,5.0,0,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13725,220516.0,1.0,1.0,18,1.0,0.0,4,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13726,220517.0,1.0,1.0,18,1.0,7.0,6,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13727,220518.0,1.0,2.0,18,2.0,0.0,6,6.0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13728,220519.0,1.0,1.0,18,1.0,7.0,2,6.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13729,220520.0,2.0,2.0,18,2.0,14.0,4,6.0,0,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13730,220521.0,1.0,5.0,18,2.0,0.0,6,6.0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13731,220522.0,1.0,1.0,18,1.0,7.0,3,6.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13732,220523.0,1.0,1.0,18,1.0,0.0,6,5.0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13733,220524.0,1.0,2.0,18,2.0,7.0,6,2.0,9,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13734,220525.0,1.0,3.0,18,2.0,7.0,4,6.0,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13735,220526.0,1.0,2.0,18,2.0,0.0,6,5.0,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
